@UPDATE plu
"1;0;1;0;0;Divers;2000000"
1;False;3.9;A. rouge  poudre 100 gr;202000000329
1;False;7.5;AATERCHEYA;5007001
1;157;17.5;CHAMIA VRAC;2020157000003
1;False;15.0;MLOUKIA;2020001
1;46;18.5;ZBIB ASFER  زبيب أصفر;2020046000008
